tempo	theta	ref	usig
6.850	63.757	50.000	47.622
6.851	63.486	50.000	47.622
6.852	63.421	50.000	47.622
6.853	63.197	50.000	47.622
6.854	62.983	50.000	47.622
6.855	62.476	50.000	47.622
6.856	62.429	50.000	47.622
6.857	62.002	50.000	47.622
6.858	61.894	50.000	47.622
6.859	61.742	50.000	47.622
6.860	61.496	50.000	47.622
6.861	54.465	50.000	47.622
6.862	53.983	50.000	47.622
6.863	60.388	50.000	47.622
6.864	59.723	50.000	47.622
6.865	59.563	50.000	47.622
6.866	59.335	50.000	47.622
6.867	59.053	50.000	47.622
6.868	58.800	50.000	47.622
6.869	58.275	50.000	47.622
6.870	58.087	50.000	47.622
6.871	57.660	50.000	47.622
6.872	57.399	50.000	47.622
6.873	56.842	50.000	47.622
6.874	56.513	50.000	47.622
6.875	56.506	50.000	47.622
6.876	56.144	50.000	47.622
6.877	55.615	50.000	47.622
6.878	55.503	50.000	47.622
6.879	55.062	50.000	47.622
6.880	54.656	50.000	47.622
6.881	54.465	50.000	47.622
6.882	53.983	50.000	47.622
6.883	53.730	50.000	47.622
6.884	53.354	50.000	47.622
6.885	53.079	50.000	47.622
6.886	52.572	50.000	47.622
6.887	52.131	50.000	47.622
6.888	52.008	50.000	47.622
6.889	51.950	50.000	47.622
6.890	51.534	50.000	47.622
6.891	51.313	50.000	47.622
6.892	51.012	50.000	47.622
6.893	50.499	50.000	47.622
6.894	50.289	50.000	47.622
6.895	49.869	50.000	47.622
6.896	49.536	50.000	47.622
6.897	49.323	50.000	47.622
6.898	48.885	50.000	47.622
6.899	48.610	50.000	47.622
6.900	48.396	50.000	47.622
6.901	47.926	50.000	47.622
6.902	47.810	50.000	47.622
6.903	47.376	50.000	47.622
6.904	46.981	50.000	47.622
6.905	46.764	50.000	47.622
6.906	46.413	50.000	47.622
6.907	46.218	50.000	47.622
6.908	46.225	50.000	47.622
6.909	45.794	50.000	47.622
6.910	45.498	50.000	47.622
6.911	45.309	50.000	47.622
6.912	45.031	50.000	47.622
6.913	44.734	50.000	47.622
6.914	44.506	50.000	47.622
6.915	44.224	50.000	47.622
6.916	43.927	50.000	47.622
6.917	43.634	50.000	47.622
6.918	43.352	50.000	47.622
6.919	43.037	50.000	47.622
6.920	43.055	50.000	47.622
6.921	42.519	50.000	47.622
6.922	42.288	50.000	47.622
6.923	42.063	50.000	47.622
6.924	41.687	50.000	47.622
6.925	41.466	50.000	47.622
6.926	41.061	50.000	47.622
6.927	40.576	50.000	47.622
6.928	40.392	50.000	47.622
6.929	40.070	50.000	47.622
6.930	39.762	50.000	47.622
6.931	39.509	50.000	47.622
6.932	39.281	50.000	47.622
6.933	38.912	50.000	47.622
6.934	38.803	50.000	47.622
6.935	38.405	50.000	47.622
6.936	38.159	50.000	47.622
6.937	37.891	50.000	47.622
6.938	37.591	50.000	47.622
6.939	37.327	50.000	47.622
6.940	37.055	50.000	47.622
6.941	36.983	50.000	47.622
6.942	36.661	50.000	47.622
6.943	36.353	50.000	47.622
6.944	36.205	50.000	47.622
6.945	35.883	50.000	47.622
6.946	35.716	50.000	47.622
6.947	35.554	50.000	47.622
6.948	35.318	50.000	47.622
6.949	34.949	50.000	47.622
6.950	34.283	50.000	47.622
6.951	29.778	50.000	47.622
6.952	29.630	50.000	47.622
6.953	29.282	50.000	47.622
6.954	29.058	50.000	47.622
6.955	28.924	50.000	47.622
6.956	28.725	50.000	47.622
6.957	28.446	50.000	47.622
6.958	28.226	50.000	47.622
6.959	28.128	50.000	47.622
6.960	27.817	50.000	47.622
6.961	27.665	50.000	47.622
6.962	27.419	50.000	47.622
6.963	27.321	50.000	47.622
6.964	27.053	50.000	47.622
6.965	26.753	50.000	47.622
6.966	26.659	50.000	47.622
6.967	26.518	50.000	47.622
6.968	30.495	50.000	47.622
6.969	30.154	50.000	47.622
6.970	25.801	50.000	47.622
6.971	25.649	50.000	47.622
6.972	25.580	50.000	47.622
6.973	25.320	50.000	47.622
6.974	25.067	50.000	47.622
6.975	24.954	50.000	47.622
6.976	24.842	50.000	47.622
6.977	24.737	50.000	47.622
6.978	24.325	50.000	47.622
6.979	24.270	50.000	47.622
6.980	24.176	50.000	47.622
6.981	23.919	50.000	47.622
6.982	23.587	50.000	47.622
6.983	23.380	50.000	47.622
6.984	23.369	50.000	47.622
6.985	23.170	50.000	47.622
6.986	22.975	50.000	47.622
6.987	22.211	50.000	47.622
6.988	22.439	50.000	47.622
6.989	22.374	50.000	47.622
6.990	22.313	50.000	47.622
6.991	22.132	50.000	47.622
6.992	21.933	50.000	47.622
6.993	21.712	50.000	47.622
6.994	21.632	50.000	47.622
6.995	21.549	50.000	47.622
6.996	21.433	50.000	47.622
6.997	21.158	50.000	47.622
6.998	20.909	50.000	47.622
6.999	20.753	50.000	47.622
7.000	20.797	50.000	47.622
7.001	20.677	50.000	47.622
7.002	20.446	50.000	47.622
7.003	20.120	50.000	47.622
7.004	20.066	50.000	47.622
7.005	20.051	50.000	47.622
7.006	19.993	50.000	47.622
7.007	19.863	50.000	47.622
7.008	19.657	50.000	47.622
7.009	19.487	50.000	47.622
7.010	19.269	50.000	47.622
7.011	19.288	50.000	47.622
7.012	19.049	50.000	47.622
7.013	19.031	50.000	47.622
7.014	19.031	50.000	47.622
7.015	18.633	50.000	47.622
7.016	18.462	50.000	47.622
7.017	18.408	50.000	47.622
7.018	18.386	50.000	47.622
7.019	18.242	50.000	47.622
7.020	18.213	50.000	47.622
7.021	18.267	50.000	47.622
7.022	18.177	50.000	47.622
7.023	17.891	50.000	47.622
7.024	17.746	50.000	47.622
7.025	17.659	50.000	47.622
7.026	17.504	50.000	47.622
7.027	17.554	50.000	47.622
7.028	17.409	50.000	47.622
7.029	17.500	50.000	47.622
7.030	17.446	50.000	47.622
7.031	15.738	50.000	47.622
7.032	15.763	50.000	47.622
7.033	16.722	50.000	47.622
7.034	16.783	50.000	47.622
7.035	16.693	50.000	47.622
7.036	16.693	50.000	47.622
7.037	16.635	50.000	47.622
7.038	16.530	50.000	47.622
7.039	16.447	50.000	47.622
7.040	15.792	50.000	47.622
7.041	15.792	50.000	47.622
7.042	15.748	50.000	47.622
7.043	15.752	50.000	47.622
7.044	15.691	50.000	47.622
7.045	15.756	50.000	47.622
7.046	15.665	50.000	47.622
7.047	15.730	50.000	47.622
7.048	15.701	50.000	47.622
7.049	15.741	50.000	47.622
7.050	15.730	50.000	47.622
7.051	15.683	50.000	47.622
7.052	15.662	50.000	47.622
7.053	15.741	50.000	47.622
7.054	15.701	50.000	47.622
7.055	15.636	50.000	47.622
7.056	15.705	50.000	47.622
7.057	15.691	50.000	47.622
7.058	15.705	50.000	47.622
7.059	15.687	50.000	47.622
7.060	15.596	50.000	47.622
7.061	15.701	50.000	47.622
7.062	15.705	50.000	47.622
7.063	15.687	50.000	47.622
7.064	15.698	50.000	47.622
7.065	15.741	50.000	47.622
7.066	15.861	50.000	47.622
7.067	15.698	50.000	47.622
7.068	15.792	50.000	47.622
7.069	15.738	50.000	47.622
7.070	15.683	50.000	47.622
7.071	15.691	50.000	47.622
7.072	15.665	50.000	47.622
7.073	15.680	50.000	47.622
7.074	15.698	50.000	47.622
7.075	15.752	50.000	47.622
7.076	15.683	50.000	47.622
7.077	15.647	50.000	47.622
7.078	15.738	50.000	47.622
7.079	15.672	50.000	47.622
7.080	15.658	50.000	47.622
7.081	15.654	50.000	47.622
7.082	15.658	50.000	47.622
7.083	15.723	50.000	47.622
7.084	15.698	50.000	47.622
7.085	15.720	50.000	47.622
7.086	15.709	50.000	47.622
7.087	15.730	50.000	47.622
7.088	15.676	50.000	47.622
7.089	15.720	50.000	47.622
